Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST3456,120,2,664.3599999999999,5,1,1,511,7,Potential
CUST3457,306,3,861.5699999999999,3,2,1,321,6,At Risk
CUST3458,164,2,193.06,4,1,1,411,6,At Risk
CUST3459,383,1,36.730000000000004,3,1,1,311,5,At Risk
CUST3460,549,2,1287.6799999999998,2,1,1,211,4,At Risk
CUST3461,56,6,314.1,5,4,1,541,10,Loyal
CUST3462,315,2,1807.96,3,1,1,311,5,At Risk
CUST3463,64,4,999.11,5,2,1,521,8,Potential
CUST3464,10,2,882.96,5,1,1,511,7,Potential
CUST3467,8,1,1073.75,5,1,1,511,7,Potential
CUST3468,289,1,25.4,4,1,1,411,6,At Risk
CUST3469,363,2,5223.37,3,1,3,313,7,Potential
CUST3470,233,2,1291.16,4,1,1,411,6,At Risk
CUST3471,459,3,1330.4499999999998,2,2,1,221,5,At Risk
CUST3472,388,1,22.01,3,1,1,311,5,At Risk
CUST3473,507,1,464.55,2,1,1,211,4,At Risk
CUST3474,599,1,135.74,1,1,1,111,3,At Risk
CUST3475,601,1,634.81,1,1,1,111,3,At Risk
CUST3477,417,1,168.8,3,1,1,311,5,At Risk
CUST3478,676,1,132.75,1,1,1,111,3,At Risk
CUST3479,304,2,1114.5700000000002,3,1,1,311,5,At Risk
CUST3480,422,4,347.32,3,2,1,321,6,At Risk
CUST3482,220,3,3740.69,4,2,2,422,8,Potential
CUST3483,272,2,2107.8900000000003,4,1,1,411,6,At Risk
CUST3484,481,2,994.0,2,1,1,211,4,At Risk
CUST3485,540,2,173.43,2,1,1,211,4,At Risk
CUST3486,418,4,1440.52,3,2,1,321,6,At Risk
CUST3487,231,3,119.15,4,2,1,421,7,Potential
CUST3488,654,1,83.83,1,1,1,111,3,At Risk
CUST3489,42,3,1111.54,5,2,1,521,8,Potential
CUST3490,330,2,269.49,3,1,1,311,5,At Risk
CUST3492,248,2,55.05,4,1,1,411,6,At Risk
CUST3493,21,2,1200.6200000000001,5,1,1,511,7,Potential
CUST3494,215,1,477.01,4,1,1,411,6,At Risk
CUST3495,450,1,3452.45,2,1,2,212,5,At Risk
CUST3497,18,3,3798.29,5,2,2,522,9,Potential
CUST3498,386,1,247.05,3,1,1,311,5,At Risk
CUST3499,49,3,660.29,5,2,1,521,8,Potential
CUST3500,88,4,1341.0,5,2,1,521,8,Potential
CUST3501,644,1,171.3,1,1,1,111,3,At Risk
CUST3502,30,3,4402.13,5,2,2,522,9,Potential
CUST3503,104,1,57.22,5,1,1,511,7,Potential
CUST3504,215,2,676.05,4,1,1,411,6,At Risk
CUST3505,376,2,741.23,3,1,1,311,5,At Risk
CUST3506,411,2,54.93000000000001,3,1,1,311,5,At Risk
CUST3508,202,1,282.74,4,1,1,411,6,At Risk
CUST3509,74,3,841.26,5,2,1,521,8,Potential
CUST3511,219,1,35.78,4,1,1,411,6,At Risk
CUST3512,408,1,122.82,3,1,1,311,5,At Risk
CUST3513,641,1,230.09,1,1,1,111,3,At Risk
CUST3514,212,2,2610.1,4,1,2,412,7,Potential
CUST3515,353,1,1160.47,3,1,1,311,5,At Risk
CUST3516,175,3,308.58000000000004,4,2,1,421,7,Potential
CUST3517,192,2,1808.94,4,1,1,411,6,At Risk
CUST3518,537,1,40.28,2,1,1,211,4,At Risk
CUST3519,211,3,1084.7,4,2,1,421,7,Potential
CUST3522,205,4,3231.7799999999997,4,2,2,422,8,Potential
CUST3523,422,2,408.72999999999996,3,1,1,311,5,At Risk
CUST3524,8,1,10.47,5,1,1,511,7,Potential
CUST3525,25,6,3713.26,5,4,2,542,11,Loyal
CUST3526,459,2,402.17,2,1,1,211,4,At Risk
CUST3527,303,1,252.45,3,1,1,311,5,At Risk
CUST3528,389,2,403.47999999999996,3,1,1,311,5,At Risk
CUST3529,53,3,938.5500000000001,5,2,1,521,8,Potential
CUST3530,125,3,3236.57,5,2,2,522,9,Potential
CUST3531,368,2,352.88,3,1,1,311,5,At Risk
CUST3532,409,2,414.90000000000003,3,1,1,311,5,At Risk
CUST3533,235,5,5143.99,4,3,3,433,10,Loyal
CUST3534,125,4,1298.17,5,2,1,521,8,Potential
CUST3535,575,1,6.49,2,1,1,211,4,At Risk
CUST3536,289,3,2856.41,4,2,2,422,8,Potential
CUST3537,58,2,927.85,5,1,1,511,7,Potential
CUST3538,71,2,2158.85,5,1,1,511,7,Potential
CUST3539,15,3,2456.87,5,2,2,522,9,Potential
CUST3540,468,1,110.79,2,1,1,211,4,At Risk
CUST3541,207,2,8162.46,4,1,4,414,9,Potential
CUST3542,87,1,411.03,5,1,1,511,7,Potential
CUST3544,167,2,4018.4700000000003,4,1,2,412,7,Potential
CUST3545,216,2,1068.6599999999999,4,1,1,411,6,At Risk
CUST3546,686,1,111.38,1,1,1,111,3,At Risk
CUST3548,702,1,533.39,1,1,1,111,3,At Risk
CUST3550,234,5,1155.55,4,3,1,431,8,Potential
CUST3551,571,3,1780.76,2,2,1,221,5,At Risk
CUST3552,94,2,1746.88,5,1,1,511,7,Potential
CUST3553,297,1,104.77,3,1,1,311,5,At Risk
CUST3555,99,4,2701.49,5,2,2,522,9,Potential
CUST3556,3,4,652.83,5,2,1,521,8,Potential
CUST3557,510,1,105.00999999999999,2,1,1,211,4,At Risk
CUST3559,374,1,288.49,3,1,1,311,5,At Risk
CUST3561,287,3,1691.62,4,2,1,421,7,Potential
CUST3562,665,2,1138.8400000000001,1,1,1,111,3,At Risk
CUST3564,357,2,1767.6799999999998,3,1,1,311,5,At Risk
CUST3565,31,3,1293.49,5,2,1,521,8,Potential
CUST3566,367,2,275.87,3,1,1,311,5,At Risk
CUST3568,442,1,923.7,2,1,1,211,4,At Risk
CUST3569,490,1,38.59,2,1,1,211,4,At Risk
CUST3570,415,1,324.31,3,1,1,311,5,At Risk
CUST3572,302,4,1425.39,3,2,1,321,6,At Risk
CUST3573,177,3,1632.31,4,2,1,421,7,Potential
CUST3574,625,1,13.72,1,1,1,111,3,At Risk
CUST3575,580,1,1380.0,2,1,1,211,4,At Risk
CUST3576,142,1,3168.61,5,1,2,512,8,Potential
CUST3578,145,3,460.31,5,2,1,521,8,Potential
CUST3579,225,2,2550.67,4,1,2,412,7,Potential
CUST3581,416,3,4927.58,3,2,3,323,8,Potential
CUST3582,315,2,1603.15,3,1,1,311,5,At Risk
CUST3583,619,1,897.95,1,1,1,111,3,At Risk
CUST3585,18,2,890.89,5,1,1,511,7,Potential
CUST3586,152,1,1178.83,4,1,1,411,6,At Risk
CUST3587,373,3,1467.46,3,2,1,321,6,At Risk
CUST3588,73,2,487.32,5,1,1,511,7,Potential
CUST3589,492,2,58.120000000000005,2,1,1,211,4,At Risk
CUST3590,74,1,11.84,5,1,1,511,7,Potential
CUST3591,149,1,128.47,4,1,1,411,6,At Risk
CUST3593,611,2,81.94999999999999,1,1,1,111,3,At Risk
CUST3594,378,1,5613.26,3,1,3,313,7,Potential
CUST3595,429,1,1803.63,3,1,1,311,5,At Risk
CUST3596,90,3,313.04,5,2,1,521,8,Potential
CUST3599,248,1,689.52,4,1,1,411,6,At Risk
CUST3600,56,6,4316.42,5,4,2,542,11,Loyal
CUST3601,45,2,769.4300000000001,5,1,1,511,7,Potential
CUST3602,223,5,1774.33,4,3,1,431,8,Potential
CUST3604,90,1,241.54,5,1,1,511,7,Potential
CUST3605,396,3,3414.4100000000003,3,2,2,322,7,Potential
CUST3606,605,1,1654.8,1,1,1,111,3,At Risk
CUST3607,708,1,1555.46,1,1,1,111,3,At Risk
CUST3608,23,3,5070.84,5,2,3,523,10,Loyal
CUST3609,631,1,18.2,1,1,1,111,3,At Risk
CUST3610,203,3,1967.17,4,2,1,421,7,Potential
CUST3611,64,3,948.8100000000001,5,2,1,521,8,Potential
CUST3613,153,1,1867.87,4,1,1,411,6,At Risk
CUST3614,190,2,273.01,4,1,1,411,6,At Risk
CUST3615,340,1,747.6199999999999,3,1,1,311,5,At Risk
CUST3616,613,1,461.92,1,1,1,111,3,At Risk
CUST3617,230,3,754.0,4,2,1,421,7,Potential
CUST3618,256,2,707.69,4,1,1,411,6,At Risk
CUST3619,345,3,5494.87,3,2,3,323,8,Potential
CUST3620,113,3,1371.8,5,2,1,521,8,Potential
CUST3621,411,2,778.57,3,1,1,311,5,At Risk
CUST3622,211,1,1547.67,4,1,1,411,6,At Risk
CUST3623,95,5,4123.13,5,3,2,532,10,Loyal
CUST3624,268,3,3471.44,4,2,2,422,8,Potential
CUST3626,419,2,33.839999999999996,3,1,1,311,5,At Risk
CUST3627,53,1,869.3000000000001,5,1,1,511,7,Potential
CUST3628,106,2,248.57,5,1,1,511,7,Potential
CUST3629,329,2,1501.8700000000001,3,1,1,311,5,At Risk
CUST3630,368,1,635.46,3,1,1,311,5,At Risk
CUST3631,525,1,370.34,2,1,1,211,4,At Risk
CUST3633,526,2,2937.35,2,1,2,212,5,At Risk
CUST3634,39,2,527.71,5,1,1,511,7,Potential
CUST3635,5,6,2208.65,5,4,1,541,10,Loyal
CUST3636,256,1,191.82,4,1,1,411,6,At Risk
CUST3637,232,3,308.40999999999997,4,2,1,421,7,Potential
CUST3638,27,4,4816.32,5,2,3,523,10,Loyal
CUST3639,255,2,834.38,4,1,1,411,6,At Risk
CUST3640,37,5,4565.13,5,3,3,533,11,Loyal
CUST3641,119,1,94.64,5,1,1,511,7,Potential
CUST3642,54,3,4606.349999999999,5,2,3,523,10,Loyal
CUST3644,227,3,2343.75,4,2,2,422,8,Potential
CUST3646,544,2,1680.2399999999998,2,1,1,211,4,At Risk
CUST3647,158,2,1481.73,4,1,1,411,6,At Risk
CUST3649,289,3,537.6800000000001,4,2,1,421,7,Potential
CUST3650,156,1,556.99,4,1,1,411,6,At Risk
CUST3652,396,2,5625.370000000001,3,1,3,313,7,Potential
CUST3653,294,2,352.37,3,1,1,311,5,At Risk
CUST3654,21,4,3390.48,5,2,2,522,9,Potential
CUST3655,683,2,2058.73,1,1,1,111,3,At Risk
CUST3656,270,1,264.34999999999997,4,1,1,411,6,At Risk
CUST3658,106,3,4218.11,5,2,2,522,9,Potential
CUST3659,200,2,73.62,4,1,1,411,6,At Risk
CUST3661,120,3,3483.15,5,2,2,522,9,Potential
CUST3662,154,2,1978.3999999999999,4,1,1,411,6,At Risk
CUST3663,306,2,1552.58,3,1,1,311,5,At Risk
CUST3664,18,4,353.17,5,2,1,521,8,Potential
CUST3665,408,3,1233.98,3,2,1,321,6,At Risk
CUST3666,256,2,347.09,4,1,1,411,6,At Risk
CUST3668,250,3,635.5999999999999,4,2,1,421,7,Potential
CUST3669,473,1,637.91,2,1,1,211,4,At Risk
CUST3671,478,1,278.58,2,1,1,211,4,At Risk
CUST3672,53,1,3142.96,5,1,2,512,8,Potential
CUST3673,360,3,647.28,3,2,1,321,6,At Risk
CUST3674,119,3,4684.389999999999,5,2,3,523,10,Loyal
CUST3675,488,1,46.24,2,1,1,211,4,At Risk
CUST3676,60,3,2320.0299999999997,5,2,2,522,9,Potential
CUST3677,594,2,881.8899999999999,1,1,1,111,3,At Risk
CUST3680,366,1,221.76,3,1,1,311,5,At Risk
CUST3681,358,1,258.26,3,1,1,311,5,At Risk
CUST3682,144,3,936.5400000000001,5,2,1,521,8,Potential
CUST3683,28,2,1541.09,5,1,1,511,7,Potential
CUST3684,626,1,247.17000000000002,1,1,1,111,3,At Risk
CUST3685,616,1,227.39000000000001,1,1,1,111,3,At Risk
CUST3686,711,1,37.08,1,1,1,111,3,At Risk
CUST3687,528,1,2386.4700000000003,2,1,2,212,5,At Risk
CUST3688,48,2,1044.46,5,1,1,511,7,Potential
CUST3690,396,1,284.06,3,1,1,311,5,At Risk
CUST3691,165,3,1091.45,4,2,1,421,7,Potential
CUST3692,96,1,1019.08,5,1,1,511,7,Potential
CUST3693,322,2,1601.1899999999998,3,1,1,311,5,At Risk
CUST3694,42,3,6033.59,5,2,3,523,10,Loyal
CUST3695,47,2,2421.94,5,1,2,512,8,Potential
CUST3696,134,1,121.32,5,1,1,511,7,Potential
CUST3697,15,1,580.72,5,1,1,511,7,Potential
CUST3698,623,1,1254.3500000000001,1,1,1,111,3,At Risk
CUST3699,378,2,2464.5499999999997,3,1,2,312,6,At Risk
CUST3700,371,2,749.05,3,1,1,311,5,At Risk
CUST3702,35,3,2798.3300000000004,5,2,2,522,9,Potential
CUST3703,375,1,1091.1,3,1,1,311,5,At Risk
CUST3705,591,1,253.54,1,1,1,111,3,At Risk
CUST3706,406,1,9.66,3,1,1,311,5,At Risk
CUST3707,168,1,507.81,4,1,1,411,6,At Risk
CUST3708,390,1,2724.6,3,1,2,312,6,At Risk
CUST3709,413,3,1238.73,3,2,1,321,6,At Risk
CUST3710,489,1,294.92,2,1,1,211,4,At Risk
CUST3711,420,2,352.76,3,1,1,311,5,At Risk
CUST3712,114,1,222.2,5,1,1,511,7,Potential
CUST3713,90,2,526.6600000000001,5,1,1,511,7,Potential
CUST3716,252,1,1907.1799999999998,4,1,1,411,6,At Risk
CUST3717,160,1,150.44,4,1,1,411,6,At Risk
CUST3718,206,1,438.02000000000004,4,1,1,411,6,At Risk
CUST3719,329,1,4.98,3,1,1,311,5,At Risk
CUST3721,346,3,560.3,3,2,1,321,6,At Risk
CUST3722,25,3,1699.06,5,2,1,521,8,Potential
CUST3723,14,1,628.26,5,1,1,511,7,Potential
CUST3724,248,1,335.11,4,1,1,411,6,At Risk
CUST3725,57,3,182.57,5,2,1,521,8,Potential
CUST3726,383,2,675.86,3,1,1,311,5,At Risk
CUST3727,16,2,366.15999999999997,5,1,1,511,7,Potential
CUST3730,382,1,189.77,3,1,1,311,5,At Risk
CUST3731,607,1,336.72999999999996,1,1,1,111,3,At Risk
CUST3733,93,2,563.1899999999999,5,1,1,511,7,Potential
CUST3734,429,3,326.7,3,2,1,321,6,At Risk
CUST3735,74,2,1279.63,5,1,1,511,7,Potential
CUST3737,268,4,1546.13,4,2,1,421,7,Potential
CUST3739,589,2,843.21,1,1,1,111,3,At Risk
CUST3741,309,1,393.43,3,1,1,311,5,At Risk
CUST3742,216,3,1618.35,4,2,1,421,7,Potential
CUST3744,347,1,1830.28,3,1,1,311,5,At Risk
CUST3745,304,1,464.64,3,1,1,311,5,At Risk
CUST3746,334,2,2811.84,3,1,2,312,6,At Risk
CUST3747,579,1,151.06,2,1,1,211,4,At Risk
CUST3748,479,1,116.38000000000001,2,1,1,211,4,At Risk
CUST3749,180,1,452.13,4,1,1,411,6,At Risk
CUST3750,150,3,488.99,4,2,1,421,7,Potential
CUST3751,73,4,1421.97,5,2,1,521,8,Potential
CUST3752,55,3,2265.96,5,2,2,522,9,Potential
CUST3754,284,3,1090.67,4,2,1,421,7,Potential
CUST3755,698,2,1102.76,1,1,1,111,3,At Risk
CUST3756,21,4,969.6600000000001,5,2,1,521,8,Potential
CUST3758,256,3,414.01,4,2,1,421,7,Potential
CUST3759,392,1,22.98,3,1,1,311,5,At Risk
CUST3760,222,3,1709.98,4,2,1,421,7,Potential
CUST3761,425,1,171.43,3,1,1,311,5,At Risk
CUST3762,36,3,2669.69,5,2,2,522,9,Potential
CUST3763,417,1,2173.54,3,1,1,311,5,At Risk
CUST3764,419,3,1020.91,3,2,1,321,6,At Risk
CUST3765,104,1,760.96,5,1,1,511,7,Potential
CUST3766,269,1,428.4,4,1,1,411,6,At Risk
CUST3767,224,1,1110.27,4,1,1,411,6,At Risk
CUST3769,33,3,2029.7,5,2,1,521,8,Potential
CUST3770,272,3,422.88,4,2,1,421,7,Potential
CUST3771,689,1,234.23000000000002,1,1,1,111,3,At Risk
CUST3772,95,2,364.22,5,1,1,511,7,Potential
CUST3773,153,1,96.22,4,1,1,411,6,At Risk
CUST3774,292,4,1489.88,4,2,1,421,7,Potential
CUST3775,308,3,302.64,3,2,1,321,6,At Risk
CUST3777,396,2,2035.69,3,1,1,311,5,At Risk
CUST3778,10,4,1071.2,5,2,1,521,8,Potential
CUST3780,191,2,1743.7,4,1,1,411,6,At Risk
CUST3781,181,4,4164.05,4,2,2,422,8,Potential
CUST3783,228,3,2153.88,4,2,1,421,7,Potential
CUST3784,641,1,13.71,1,1,1,111,3,At Risk
CUST3785,51,4,5968.2,5,2,3,523,10,Loyal
CUST3786,639,1,1009.9200000000001,1,1,1,111,3,At Risk
CUST3787,692,1,397.85,1,1,1,111,3,At Risk
CUST3788,88,1,1479.2800000000002,5,1,1,511,7,Potential
CUST3789,598,1,77.7,1,1,1,111,3,At Risk
CUST3790,18,2,2014.53,5,1,1,511,7,Potential
CUST3791,62,2,651.95,5,1,1,511,7,Potential
CUST3792,437,2,3188.2400000000002,3,1,2,312,6,At Risk
CUST3793,445,1,636.12,2,1,1,211,4,At Risk
CUST3794,415,1,141.4,3,1,1,311,5,At Risk
CUST3796,382,3,3309.37,3,2,2,322,7,Potential
CUST3797,134,1,1025.33,5,1,1,511,7,Potential
CUST3798,588,1,62.4,1,1,1,111,3,At Risk
CUST3799,287,3,2225.03,4,2,1,421,7,Potential
CUST3800,429,4,2826.16,3,2,2,322,7,Potential
CUST3801,54,4,4817.44,5,2,3,523,10,Loyal
CUST3802,158,1,1317.99,4,1,1,411,6,At Risk
CUST3803,182,1,403.21000000000004,4,1,1,411,6,At Risk
CUST3804,101,6,1447.87,5,4,1,541,10,Loyal
CUST3806,398,2,3211.1000000000004,3,1,2,312,6,At Risk
CUST3807,646,1,805.03,1,1,1,111,3,At Risk
CUST3808,163,2,97.35000000000001,4,1,1,411,6,At Risk
CUST3809,505,1,1625.23,2,1,1,211,4,At Risk
CUST3810,562,2,4451.04,2,1,2,212,5,At Risk
CUST3811,177,2,249.98,4,1,1,411,6,At Risk
CUST3812,532,1,25.04,2,1,1,211,4,At Risk
CUST3813,494,1,281.62,2,1,1,211,4,At Risk
CUST3814,703,1,975.39,1,1,1,111,3,At Risk
CUST3815,44,3,3101.8500000000004,5,2,2,522,9,Potential
CUST3816,7,2,481.77,5,1,1,511,7,Potential
CUST3819,666,1,2309.3999999999996,1,1,2,112,4,At Risk
CUST3820,200,2,565.8199999999999,4,1,1,411,6,At Risk
CUST3821,320,2,938.81,3,1,1,311,5,At Risk
CUST3822,68,4,3365.95,5,2,2,522,9,Potential
CUST3823,559,2,384.18,2,1,1,211,4,At Risk
CUST3824,10,4,8092.71,5,2,4,524,11,Loyal
CUST3827,373,3,2451.42,3,2,2,322,7,Potential
CUST3828,387,1,27.55,3,1,1,311,5,At Risk
CUST3831,4,5,727.59,5,3,1,531,9,Potential
CUST3832,77,6,2062.66,5,4,1,541,10,Loyal
CUST3833,721,1,187.07,1,1,1,111,3,At Risk
CUST3834,576,1,468.07,2,1,1,211,4,At Risk
CUST3835,19,2,1477.4199999999998,5,1,1,511,7,Potential
CUST3836,435,1,309.53000000000003,3,1,1,311,5,At Risk
CUST3837,86,2,616.62,5,1,1,511,7,Potential
CUST3838,197,2,278.2,4,1,1,411,6,At Risk
CUST3839,164,3,874.19,4,2,1,421,7,Potential
CUST3840,143,4,1772.74,5,2,1,521,8,Potential
CUST3841,428,1,248.56,3,1,1,311,5,At Risk
CUST3842,433,1,617.44,3,1,1,311,5,At Risk
CUST3843,107,2,580.48,5,1,1,511,7,Potential
CUST3844,266,1,665.01,4,1,1,411,6,At Risk
CUST3845,535,1,80.94,2,1,1,211,4,At Risk
CUST3846,707,1,2.14,1,1,1,111,3,At Risk
CUST3847,404,1,152.63,3,1,1,311,5,At Risk
CUST3848,89,1,1799.6699999999998,5,1,1,511,7,Potential
CUST3849,302,2,1353.1699999999998,3,1,1,311,5,At Risk
CUST3850,230,2,3500.9100000000003,4,1,2,412,7,Potential
CUST3852,530,1,44.39,2,1,1,211,4,At Risk
CUST3854,35,3,1506.45,5,2,1,521,8,Potential
CUST3855,85,3,3915.92,5,2,2,522,9,Potential
CUST3856,72,6,3133.46,5,4,2,542,11,Loyal
CUST3857,119,1,53.300000000000004,5,1,1,511,7,Potential
CUST3858,550,3,457.81,2,2,1,221,5,At Risk
CUST3859,558,2,1199.64,2,1,1,211,4,At Risk
CUST3860,11,3,1654.9699999999998,5,2,1,521,8,Potential
CUST3861,36,1,37.1,5,1,1,511,7,Potential
CUST3862,444,2,171.19,2,1,1,211,4,At Risk
CUST3863,42,1,53.769999999999996,5,1,1,511,7,Potential
CUST3864,214,7,958.44,4,4,1,441,9,Potential
CUST3865,670,1,14.65,1,1,1,111,3,At Risk
CUST3866,707,1,208.28,1,1,1,111,3,At Risk
CUST3867,522,1,1254.02,2,1,1,211,4,At Risk
CUST3868,433,1,78.95,3,1,1,311,5,At Risk
CUST3870,99,3,1342.79,5,2,1,521,8,Potential
CUST3871,64,4,2163.7799999999997,5,2,1,521,8,Potential
CUST3872,379,2,1268.49,3,1,1,311,5,At Risk
CUST3873,225,2,956.6400000000001,4,1,1,411,6,At Risk
CUST3875,393,1,654.25,3,1,1,311,5,At Risk
CUST3876,17,3,1413.84,5,2,1,521,8,Potential
CUST3877,38,1,163.56,5,1,1,511,7,Potential
CUST3878,106,1,1009.6700000000001,5,1,1,511,7,Potential
CUST3880,20,3,1918.37,5,2,1,521,8,Potential
CUST3881,63,2,559.5500000000001,5,1,1,511,7,Potential
CUST3883,269,3,1214.95,4,2,1,421,7,Potential
CUST3886,526,1,31.32,2,1,1,211,4,At Risk
CUST3887,244,2,2301.88,4,1,2,412,7,Potential
CUST3888,211,3,1275.15,4,2,1,421,7,Potential
CUST3889,300,3,784.1,3,2,1,321,6,At Risk
CUST3891,147,2,841.1999999999999,5,1,1,511,7,Potential
CUST3892,429,1,710.0999999999999,3,1,1,311,5,At Risk
CUST3893,624,1,18.24,1,1,1,111,3,At Risk
CUST3894,68,1,1291.43,5,1,1,511,7,Potential
CUST3895,246,2,2319.47,4,1,2,412,7,Potential
CUST3896,7,4,3162.3500000000004,5,2,2,522,9,Potential
CUST3897,61,1,435.46,5,1,1,511,7,Potential
CUST3898,15,2,601.6700000000001,5,1,1,511,7,Potential
CUST3900,158,3,800.83,4,2,1,421,7,Potential
CUST3903,16,4,1096.36,5,2,1,521,8,Potential
CUST3906,251,2,2487.89,4,1,2,412,7,Potential
CUST3907,22,4,5117.2699999999995,5,2,3,523,10,Loyal
CUST3908,2,5,3862.89,5,3,2,532,10,Loyal
CUST3909,13,2,1069.19,5,1,1,511,7,Potential
CUST3910,372,3,235.57,3,2,1,321,6,At Risk
CUST3911,688,1,1283.26,1,1,1,111,3,At Risk
CUST3912,243,1,424.16,4,1,1,411,6,At Risk
CUST3913,431,1,1762.91,3,1,1,311,5,At Risk
CUST3914,637,1,206.08,1,1,1,111,3,At Risk
CUST3915,416,2,887.41,3,1,1,311,5,At Risk
CUST3916,570,1,1381.6999999999998,2,1,1,211,4,At Risk
CUST3917,358,4,2777.37,3,2,2,322,7,Potential
CUST3918,551,1,781.27,2,1,1,211,4,At Risk
CUST3919,108,2,499.64,5,1,1,511,7,Potential
CUST3921,41,4,4215.8,5,2,2,522,9,Potential
CUST3922,534,2,457.44,2,1,1,211,4,At Risk
CUST3923,25,4,885.38,5,2,1,521,8,Potential
CUST3924,290,2,1438.64,4,1,1,411,6,At Risk
CUST3925,285,2,302.91,4,1,1,411,6,At Risk
CUST3926,85,3,470.34,5,2,1,521,8,Potential
CUST3927,101,4,3121.2000000000003,5,2,2,522,9,Potential
CUST3928,273,1,3.28,4,1,1,411,6,At Risk
CUST3929,43,2,1196.75,5,1,1,511,7,Potential
CUST3931,364,1,881.36,3,1,1,311,5,At Risk
CUST3933,23,4,634.64,5,2,1,521,8,Potential
CUST3934,25,2,82.9,5,1,1,511,7,Potential
CUST3935,131,6,5982.72,5,4,3,543,12,Loyal
CUST3936,5,5,3820.19,5,3,2,532,10,Loyal
CUST3938,595,1,78.44,1,1,1,111,3,At Risk
CUST3939,558,1,4563.639999999999,2,1,3,213,6,At Risk
CUST3940,568,1,338.65,2,1,1,211,4,At Risk
CUST3942,66,2,438.76,5,1,1,511,7,Potential
CUST3943,229,2,933.0600000000001,4,1,1,411,6,At Risk
CUST3944,521,1,80.71000000000001,2,1,1,211,4,At Risk
CUST3945,308,2,77.3,3,1,1,311,5,At Risk
CUST3946,355,2,2665.32,3,1,2,312,6,At Risk
CUST3947,637,1,186.42,1,1,1,111,3,At Risk
CUST3948,30,2,1114.77,5,1,1,511,7,Potential
CUST3949,403,2,1575.37,3,1,1,311,5,At Risk
CUST3950,111,5,1864.1100000000001,5,3,1,531,9,Potential
CUST3951,40,1,275.41999999999996,5,1,1,511,7,Potential
CUST3952,169,1,106.31,4,1,1,411,6,At Risk
CUST3953,152,1,43.57,4,1,1,411,6,At Risk
CUST3954,164,2,1977.55,4,1,1,411,6,At Risk
CUST3955,377,2,1075.38,3,1,1,311,5,At Risk
CUST3956,190,3,699.47,4,2,1,421,7,Potential
CUST3957,36,4,3824.6899999999996,5,2,2,522,9,Potential
CUST3958,31,3,252.45000000000002,5,2,1,521,8,Potential
CUST3959,82,1,1060.46,5,1,1,511,7,Potential
CUST3960,54,3,4165.68,5,2,2,522,9,Potential
CUST3962,551,3,1157.43,2,2,1,221,5,At Risk
CUST3963,150,1,675.9,4,1,1,411,6,At Risk
CUST3964,150,5,4178.08,4,3,2,432,9,Potential
CUST3965,105,3,806.8599999999999,5,2,1,521,8,Potential
CUST3966,189,6,2885.74,4,4,2,442,10,Loyal
CUST3967,398,1,142.49,3,1,1,311,5,At Risk
CUST3969,566,2,2309.2200000000003,2,1,2,212,5,At Risk
CUST3970,399,1,656.2,3,1,1,311,5,At Risk
CUST3971,231,2,570.1,4,1,1,411,6,At Risk
CUST3972,85,3,3340.9,5,2,2,522,9,Potential
CUST3973,465,1,2024.3000000000002,2,1,1,211,4,At Risk
CUST3974,414,1,335.06,3,1,1,311,5,At Risk
CUST3975,175,4,1936.6999999999998,4,2,1,421,7,Potential
CUST3976,237,2,650.43,4,1,1,411,6,At Risk
CUST3977,393,3,1896.13,3,2,1,321,6,At Risk
CUST3978,249,2,674.3399999999999,4,1,1,411,6,At Risk
CUST3979,88,2,539.18,5,1,1,511,7,Potential
CUST3980,268,2,864.53,4,1,1,411,6,At Risk
CUST3982,14,2,2379.86,5,1,2,512,8,Potential
CUST3983,29,3,3677.25,5,2,2,522,9,Potential
CUST3986,15,3,1606.1,5,2,1,521,8,Potential
CUST3988,410,1,2978.43,3,1,2,312,6,At Risk
CUST3989,210,2,2813.19,4,1,2,412,7,Potential
CUST3990,397,1,89.84,3,1,1,311,5,At Risk
CUST3991,168,2,1304.34,4,1,1,411,6,At Risk
CUST3992,284,2,77.17,4,1,1,411,6,At Risk
CUST3993,116,4,4366.36,5,2,2,522,9,Potential
CUST3994,282,2,466.19000000000005,4,1,1,411,6,At Risk
CUST3995,10,2,370.37,5,1,1,511,7,Potential
CUST3996,204,2,1457.67,4,1,1,411,6,At Risk
CUST3997,114,1,1668.21,5,1,1,511,7,Potential
CUST3999,110,2,201.29000000000002,5,1,1,511,7,Potential
CUST4000,481,1,36.58,2,1,1,211,4,At Risk
CUST4001,239,1,709.64,4,1,1,411,6,At Risk
CUST4002,33,4,1896.35,5,2,1,521,8,Potential
CUST4003,347,2,2485.1400000000003,3,1,2,312,6,At Risk
CUST4004,603,1,209.52,1,1,1,111,3,At Risk
CUST4005,54,2,535.9200000000001,5,1,1,511,7,Potential
CUST4006,333,3,303.4,3,2,1,321,6,At Risk
CUST4007,160,2,3329.4300000000003,4,1,2,412,7,Potential
CUST4008,370,2,2810.4,3,1,2,312,6,At Risk
CUST4011,91,6,5520.0599999999995,5,4,3,543,12,Loyal
CUST4012,162,3,973.1,4,2,1,421,7,Potential
CUST4013,28,2,1151.59,5,1,1,511,7,Potential
CUST4014,251,4,79.11,4,2,1,421,7,Potential
CUST4016,70,5,1770.74,5,3,1,531,9,Potential
